DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,AvgLapsLedRate,AvgRacePos,AvgPosVariance,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,RacePoints,TotalPoints,Standings,ElapsedTime,TimeDiff,QualTime,QualSpeed,QualSegment,FirstPitLap,LastPitLap,AvgPitLap,LapsLed,AvgRacePosition,PosVariance,BestPosition,PositionFinish,NormalizedPositionFinish
Helio Castroneves,3622,0,0.641346154,0.434841763,0.36541441,0.1,0,1478.833559,1519.288635,1581.557902,0.67510953,0,23.756,438.972,14,Meyer Shank Racing,19,0.657211538,0.507492991,0.25,1434.756962,1489.639185,0.686776952,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,16,129,20,34:02.5,-,,,,52,207,127.5,0,28.78,387.81,5,14,0.481481481
Scott Dixon,3628,0,0.108173077,0.278009171,0.279484328,0.05,0,1825.058363,1626.352577,1733.282215,0.177363211,0,16.884,255.45,4,Chip Ganassi Racing,9,0.2234375,0.401844112,0.35,1783.181205,1560.585422,0.268562542,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,28,328,3,33:41.7,-,,,,62,206,138.5,0,7.62,10.75,2,6,0.185185185
Ryan Hunter-Reay,3645,0,0.679309117,0.488765502,0.469125582,0.1,0.333333333,1531.961606,1480.080215,1557.852377,0.617809987,,,,16,Ed Carpenter Racing,15,0.561378205,0.48482283,0.35,1453.658008,1492.351523,0.62026354,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,,,,,,,,,,,,,,,,23,0.814814815
Will Power,3667,0,0.352884615,0.352993686,0.350441845,0,0.090909091,1753.483674,1591.428546,1629.428871,0.30671858,0,19.436,229.652,1,Team Penske,28,0.265224359,0.297166504,0.05,1818.324633,1587.459514,0.265099224,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,32,274,7,34:02.9,22.4025,,,,62,206,137.5,7,6.67,25.09,1,5,0.148148148
Graham Rahal,3668,0,0.500480769,0.323118594,0.489183831,0.15,0,1620.266784,1582.100105,1518.363458,0.458559885,0,24.86,224.582,13,Rahal Letterman Lanigan Racing,24,0.531891026,0.509838163,0.35,1573.617395,1511.594812,0.504011086,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,DNF,1,28,5,172,14,54:39.7,-,,,,48,105,76.5,0,33.81,558,6,28,1
Takuma Sato,3811,0,0.587166667,0.676682066,0.569383292,0.25,0.363636364,1524.157586,1439.967736,1543.882828,0.602278036,0,19.918,242.544,11,Chip Ganassi Racing,9,0.2234375,0.401844112,0.35,1783.181205,1560.585422,0.268562542,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,23,60,28,33:47.9,-,,,,56,205,137.5,0,11.98,48.39,5,9,0.296296296
Josef Newgarden,4215,0,0.192307692,0.199497117,0.279482356,0.05,0.090909091,1790.20432,1636.58118,1794.228089,0.237265126,0,15.706,334.652,3,Team Penske,28,0.265224359,0.297166504,0.05,1818.324633,1587.459514,0.265099224,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,53,344,2,33:40.5,--.----,,,,62,208,138,0,3.61,2.76,2,1,0
Conor Daly,4218,0,0.620673077,0.658206555,0.596097696,0.05,0.285714286,1475.231134,1459.227875,1504.823684,0.653401347,0,31.56333333,384.2766667,22,Meyer Shank Racing,19,0.657211538,0.507492991,0.25,1434.756962,1489.639185,0.686776952,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,9,107,24,33:44.9,-,,,,56,203,126.2,0,23.84,192.58,6,21,0.740740741
Jack Harvey,4505,0,0.729326923,0.496363636,0.557767588,0.1,0,1452.500872,1500.278876,1484.287681,0.729274854,0,36.22666667,349.0433333,26,Rahal Letterman Lanigan Racing,24,0.531891026,0.509838163,0.35,1573.617395,1511.594812,0.504011086,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,12,113,23,34:01.1,-,,,,61,195,135.8,0,39.35,210.36,6,18,0.62962963
Colton Herta,4511,0,0.25,0.770268398,0.549806633,0.1,0.4,1713.562932,1437.527072,1540.359073,0.292866511,0.8,27.928,305.962,6,Andretti Global,3,0.532307692,0.515804514,0.4,1557.887944,1456.396317,0.508820205,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,11,250,10,33:47.1,-,,,,40,205,128,0,17.27,68.76,2,19,0.666666667
Pato O'Ward,4559,0,0.459134615,0.169090909,0.183348324,0.25,0,1714.324465,1580.608801,1720.077412,0.336383575,0,20.068,291.308,5,Arrow McLaren,4,0.444711538,0.502796792,0.45,1664.302078,1591.811557,0.397979476,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,35,309,4,33:50.1,9.6072,,,,59,206,136.8,0,9.41,26.24,3,3,0.074074074
Alexander Rossi,4587,0,0.309615385,0.382824675,0.454886386,0.1,0,1677.598493,1544.069692,1507.721983,0.36827091,0,19.522,261.208,20,Arrow McLaren,4,0.444711538,0.502796792,0.45,1664.302078,1591.811557,0.397979476,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,20,250,9,33:48.5,-,,,,59,209,135.8,0,25.88,562.06,6,10,0.333333333
Felix Rosenqvist,4588,0,0.577884615,0.617264069,0.61503682,0.25,0.2,1601.99443,1476.651593,1461.773129,0.501178383,0,23.756,438.972,21,Arrow McLaren,4,0.444711538,0.502796792,0.45,1664.302078,1591.811557,0.397979476,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,17,200,12,33:57.3,-,,,,52,207,127.5,0,28.78,387.81,5,13,0.444444444
Sting Ray Robb,4613,1,0.810576923,,0.913194444,0.5,,1411.875809,1500,1457.331853,0.811692855,0,41.205,428.3575,27,Dale Coyne Racing,11,0.769711538,0.649153309,0.5,1404.827951,1418.216786,0.7126184,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,5,87,26,33:49.5,-,,,,61,209,152,0,37.67,326.85,6,25,0.888888889
Rinus VeeKay,4614,0,0.471634615,0.596363636,0.559758051,0.15,0.25,1561.711365,1485.431066,1513.760614,0.525637413,0,23.2925,403.115,15,Ed Carpenter Racing,15,0.561378205,0.48482283,0.35,1453.658008,1492.351523,0.62026354,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,13,171,15,33:56.2,-,,,,46,209,125.2,0,43.15,727.54,6,17,0.592592593
Kyle Kirkwood,4623,0,0.499519231,0.76,0.769969984,0.3,0.5,1524.538111,1470.099723,1426.02976,0.526699089,0,25.905,356.865,17,Andretti Global,3,0.532307692,0.515804514,0.4,1557.887944,1456.396317,0.508820205,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,26,218,11,33:42.1,-,,,,60,206,131.5,0,38.26,878.18,6,7,0.222222222
David Malukas,4636,0,0.728846154,0.4,0.382782357,0.3,0,1513.221931,1515.941258,1561.195723,0.644073256,0,21.49,368.062,9,Dale Coyne Racing,11,0.769711538,0.649153309,0.5,1404.827951,1418.216786,0.7126184,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,18,152,18,33:44.0,-,,,,62,203,137,0,22.52,96.7,6,12,0.407407407
Santino Ferrucci,4897,0,0.581730769,0.613997114,0.378795008,0.1,0,1532.03091,1481.943006,1602.755901,0.616935862,0,29.204,336.948,25,A.J. Foyt Enterprises,1,0.699519231,0.645630775,0.35,1316.870677,1371.629513,0.753475912,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,5,143,19,33:51.4,-,,,,47,203,122.2,0,38.57,330.53,6,26,0.925925926
Marcus Ericsson,4905,0,0.383173077,0.336692641,0.425298982,0.1,0,1730.424942,1552.375676,1646.889867,0.359285133,0,16.736,199.374,10,Chip Ganassi Racing,9,0.2234375,0.401844112,0.35,1783.181205,1560.585422,0.268562542,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,32,307,5,33:55.1,14.6385,,,,60,207,133.2,0,13.88,53.73,5,4,0.111111111
Alex Palou,4931,0,0.026442308,0.431363636,0.404666149,0.05,0,1859.284016,1520.661807,1634.094256,0.084099991,1.6,17.406,287.238,7,Chip Ganassi Racing,9,0.2234375,0.401844112,0.35,1783.181205,1560.585422,0.268562542,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,25,442,1,33:43.2,-,,,,63,207,138.8,0,13.19,68.17,5,8,0.259259259
Scott McLaughlin,4932,0,0.250480769,0.46,0.325173418,0,0,1753.298481,1510.162839,1610.339463,0.251055047,0,16.608,262.16,2,Team Penske,28,0.265224359,0.297166504,0.05,1818.324633,1587.459514,0.265099224,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,40,298,6,33:43.9,3.3755,,,,62,207,137.8,0,3.7,6.99,2,2,0.037037037
Romain Grosjean,4935,0,0.796634615,0.28,0.611498417,0.3,0,1546.647769,1529.629208,1485.030929,0.612983303,0,23.5175,395.3925,8,Andretti Global,3,0.532307692,0.515804514,0.4,1557.887944,1456.396317,0.508820205,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,19,194,13,33:59.3,-,,,,49,207,131.2,0,11.55,45.03,6,11,0.37037037
Christian Lundgaard,4938,0,0.297115385,0.68,0.647532051,0.05,0.5,1681.583859,1479.146159,1471.278353,0.294942128,0.6,26.488,322.76,19,Rahal Letterman Lanigan Racing,24,0.531891026,0.509838163,0.35,1573.617395,1511.594812,0.504011086,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,10,258,8,33:48.4,-,,,,50,209,129,0,35,308.81,6,20,0.703703704
Callum Ilott,4939,0,0.645673077,0.42,0.546531339,0.2,0,1509.890324,1512.903908,1514.821396,0.611057815,0,35.12,653.6125,23,Juncos Hollinger Racing,16,0.647115385,0.664180985,0.25,1411.784493,1514.982153,0.636988623,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,15,169,16,33:44.8,-,,,,51,205,131.8,0,44.65,619.14,6,15,0.518518519
Devlin DeFrancesco,4940,0,0.598076923,0.6,0.615454314,0.2,0,1468.682386,1491.056114,1488.940102,0.658658783,0,36.90666667,475.0233333,12,Andretti Global,3,0.532307692,0.515804514,0.4,1557.887944,1456.396317,0.508820205,Honda,1,1529.065298,1471.488546,1452.189718,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,8,119,22,33:52.5,-,,,,53,201,127.8,0,20.37,328.05,6,22,0.777777778
Benjamin Pedersen,4942,1,0.817307692,,0.571759259,0.3,,1407.462011,1500,1498.935714,0.844182957,0,32.2725,362.3375,28,A.J. Foyt Enterprises,1,0.699519231,0.645630775,0.35,1316.870677,1371.629513,0.753475912,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,5,85,27,33:41.3,-,,,,50,200,128,0,52.12,72.91,26,27,0.962962963
Agustin Canapino,4946,1,0.648557692,,0.594328704,0.1,,1478.551047,1500,1495.411146,0.664007448,0,37.39,700.8,24,Juncos Hollinger Racing,16,0.647115385,0.664180985,0.25,1411.784493,1514.982153,0.636988623,Chevrolet,0,1528.671094,1528.511454,1547.810282,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,14,127,21,33:45.3,-,,,,64,208,139.5,0,44.11,542.21,6,16,0.555555556
Ed Carpenter,3620,0,0.674009259,0.605979655,0.545933757,0.25,0.25,1479.233136,1424.273495,1451.164494,0.666423987,0,32.108,377.382,4,Ed Carpenter Racing,15,0.639078822,0.489981745,0.35,1445.650678,1479.564411,0.642400687,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,7,40,30,40:37.3,-,,,,41,199,126.4,0,8.26,33.02,2,23,0.814814815
Helio Castroneves,3622,0,0.65014245,0.440671728,0.368245314,0.1,0,1489.345438,1519.85831,1579.907243,0.642838189,0,25.194,420.82,8,Meyer Shank Racing,19,0.660683761,0.512427187,0.25,1438.59433,1487.71938,0.674165964,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,14,143,20,40:35.7,-,,,,52,196,123.2,0,29.72,582.03,5,16,0.555555556
Scott Dixon,3628,0,0.113960114,0.270273839,0.27785848,0.05,0,1827.491242,1636.223028,1738.200586,0.178666874,0,15.948,215.37,9,Chip Ganassi Racing,9,0.242592593,0.39858754,0.3,1787.719453,1574.786876,0.259295945,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,29,357,3,40:31.6,-,,,,54,197,123.5,0,17.3,117.92,3,6,0.185185185
Ryan Hunter-Reay,3645,0,0.679309117,0.521370433,0.475773452,0.05,0.3,1516.8125,1462.975112,1536.992723,0.650644125,,,,25,Ed Carpenter Racing,15,0.639078822,0.489981745,0.35,1445.650678,1479.564411,0.642400687,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,DNF,1,28,,,,,,,,,,,,,,,,24,0.851851852
Will Power,3667,0,0.245014245,0.335923225,0.346954023,0,0.083333333,1763.069588,1606.705345,1644.91657,0.280290175,1.4,17.572,174.786,1,Team Penske,28,0.204653371,0.293107226,0.05,1826.612425,1605.083801,0.231204086,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,42,316,7,40:26.4,0.705,,,,51,196,122.2,7,3.28,10.81,1,2,0.037037037
Graham Rahal,3668,0,0.569230769,0.379525378,0.497991007,0.2,0.083333333,1585.840944,1543.693676,1489.203454,0.548799904,0,25.844,323.554,6,Rahal Letterman Lanigan Racing,24,0.547863248,0.514457811,0.4,1552.631678,1492.050261,0.549638868,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,10,182,16,40:39.9,-,,,,42,194,118,0,21.71,401.16,3,20,0.703703704
Takuma Sato,3811,0,0.614425926,0.644983252,0.564674896,0.25,0.333333333,1542.84134,1459.717657,1557.465736,0.55128108,0,18.026,202.042,13,Chip Ganassi Racing,9,0.242592593,0.39858754,0.3,1787.719453,1574.786876,0.259295945,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,5,65,28,40:36.8,-,,,,52,188,126.8,0,35.77,869.87,6,25,0.888888889
Josef Newgarden,4215,0,0.192307692,0.182872357,0.274663695,0.05,0.083333333,1806.724582,1657.446039,1807.00137,0.197720938,0,11.372,253.18,7,Team Penske,28,0.204653371,0.293107226,0.05,1826.612425,1605.083801,0.231204086,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,53,397,2,40:25.7,--.----,,,,55,196,123.2,0,13.38,90.31,2,1,0
Conor Daly,4218,0,0.58420584,0.668523329,0.599904092,0.05,0.25,1469.435432,1448.786088,1493.46605,0.667957912,0,29.6325,336.3525,15,Meyer Shank Racing,19,0.660683761,0.512427187,0.25,1438.59433,1487.71938,0.674165964,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,13,120,24,40:35.8,-,,,,53,196,124.2,0,24.98,622.2,5,17,0.592592593
Jack Harvey,4505,0,0.749002849,0.523016835,0.56136069,0.1,0,1455.583153,1493.144217,1481.85755,0.712667301,0,37.42666667,279.2966667,22,Rahal Letterman Lanigan Racing,24,0.547863248,0.514457811,0.4,1552.631678,1492.050261,0.549638868,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,11,124,23,40:35.7,-,,,,56,197,125,0,26.6,152.8,11,19,0.666666667
Colton Herta,4511,0,0.333333333,0.753001443,0.554887504,0.1,0.333333333,1692.932828,1433.792254,1530.555559,0.355166597,0.8,23.912,229.322,5,Andretti Global,3,0.519159544,0.515691665,0.4,1564.566416,1467.588469,0.508893381,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,26,276,8,40:31.8,-,,,,47,194,122,0,14.79,88.77,2,7,0.222222222
Pato O'Ward,4559,0,0.33019943,0.150087542,0.177277532,0.2,0,1731.561893,1601.595976,1733.059087,0.292665065,0,18.892,260.498,11,Arrow McLaren,4,0.395251662,0.499023582,0.4,1669.788017,1598.465398,0.378974667,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,20,329,6,40:34.5,-,,,,55,196,130.2,0,14.98,91.94,3,10,0.333333333
Alexander Rossi,4587,0,0.351282051,0.377325637,0.451847559,0.1,0,1681.126605,1551.811525,1522.180127,0.362447981,0,21.98,319.288,18,Arrow McLaren,4,0.395251662,0.499023582,0.4,1669.788017,1598.465398,0.378974667,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,15,265,10,40:35.3,-,,,,56,191,124,0,41.11,694.3,3,15,0.518518519
Felix Rosenqvist,4588,0,0.504273504,0.588460798,0.60761976,0.25,0.166666667,1604.658954,1483.568018,1473.149637,0.49172271,0,25.194,420.82,16,Arrow McLaren,4,0.395251662,0.499023582,0.4,1669.788017,1598.465398,0.378974667,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,33,233,12,40:29.9,4.1167,,,,52,196,123.2,0,29.72,582.03,5,4,0.111111111
Sting Ray Robb,4613,1,0.800854701,0.888888889,0.905092593,0.454545455,0,1401.366607,1476.298799,1440.643912,0.826559769,0,38.71,411.63,26,Dale Coyne Racing,11,0.718091168,0.649135979,0.5,1405.156092,1416.150447,0.701873358,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,DNF,1,28,,,,,,,,,,,,,,,,28,1
Rinus VeeKay,4614,0,0.533903134,0.595609428,0.561582192,0.15,0.2,1558.292222,1482.051117,1511.086785,0.536796951,0,30.9175,525.99,14,Ed Carpenter Racing,15,0.639078822,0.489981745,0.35,1445.650678,1479.564411,0.642400687,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,12,183,15,40:36.2,-,,,,45,199,123,0,22.61,323.26,5,18,0.62962963
Kyle Kirkwood,4623,0,0.375213675,0.580740741,0.701501514,0.3,0.333333333,1547.931101,1491.844009,1454.622727,0.475643224,0,28.9375,473.18,17,Andretti Global,3,0.519159544,0.515691665,0.4,1564.566416,1467.588469,0.508893381,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,19,237,11,40:35.3,-,,,,49,194,130.2,0,32.49,400.38,5,11,0.37037037
David Malukas,4636,0,0.635327635,0.402469136,0.385860488,0.3,0,1525.696296,1521.564608,1566.109574,0.604388206,0,20.3,269.594,3,Dale Coyne Racing,11,0.718091168,0.649135979,0.5,1405.156092,1416.150447,0.701873358,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,24,176,17,40:32.4,-,,,,52,189,121,0,10.2,38.85,2,8,0.259259259
Santino Ferrucci,4897,0,0.754415954,0.691979317,0.41097918,0.1,0,1509.764926,1457.553886,1570.78261,0.668436935,0,34.446,375.384,27,A.J. Foyt Enterprises,1,0.81965812,0.650782735,0.35,1306.131739,1356.737242,0.785304001,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,8,151,19,40:39.7,-,,,,40,201,121.5,0,40.23,599.21,11,22,0.777777778
Marcus Ericsson,4905,0,0.399145299,0.299095719,0.411638639,0.1,0,1744.072787,1573.570999,1663.268361,0.317922739,0,12.442,75.04,10,Chip Ganassi Racing,9,0.242592593,0.39858754,0.3,1787.719453,1574.786876,0.259295945,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,23,330,4,40:34.0,-,,,,56,196,124.2,0,8.6,17.44,2,9,0.296296296
Alex Palou,4931,0,0.05954416,0.396942761,0.396587988,0,0,1854.964487,1535.325364,1642.072331,0.113293948,0.6,17.772,272.424,12,Chip Ganassi Racing,9,0.242592593,0.39858754,0.3,1787.719453,1574.786876,0.259295945,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,35,477,1,40:28.4,2.6864,,,,56,194,131.4,0,15.69,155.7,3,3,0.074074074
Scott McLaughlin,4932,0,0.176638177,0.319012346,0.301162053,0,0,1770.00882,1540.030221,1634.590314,0.215375622,0,13.172,173.634,2,Team Penske,28,0.204653371,0.293107226,0.05,1826.612425,1605.083801,0.231204086,Chevrolet,0,1544.689247,1541.908779,1559.514705,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,31,329,5,40:33.6,7.8891,,,,55,197,131.2,0,5.84,56.82,2,5,0.148148148
Romain Grosjean,4935,0,0.689458689,0.310123457,0.584706412,0.3,0,1558.716589,1536.344296,1499.12814,0.572524875,0,18.6675,264.615,20,Andretti Global,3,0.519159544,0.515691665,0.4,1564.566416,1467.588469,0.508893381,Honda,1,1513.047145,1458.091221,1440.485295,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,18,212,13,40:37.6,-,,,,47,192,130,0,29.79,326.79,11,12,0.407407407
